EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
389265,RICHMOND CO.,ANNADALE,06/22/2012,1350,Flash Flood, , ,0,0,0,0,NY,EST-5, ,64956,C,85,OKX,0,0,Public,Heavy Rain, , ,1,ENE,0,ENE,ANNADALE,06/22/2012,1420,40.5525,-74.1903,40.5516,-74.1909,Arden Ave. was closed at Vespa Ave. in Rossville due to flooding.,"Showers and thunderstorms developed ahead of a cold front and produced heavy rain, which resulted in isolated flash flooding in Staten Island (Richmond County).",205
398847,NEW YORK CO.,CENTRAL PARK,07/18/2012,1553,Flash Flood, , ,0,0,0,0,NY,EST-5, ,66512,C,61,OKX,0,0,Broadcast Media,Heavy Rain, , ,0,NE,1,ESE,CENTRAL PARK,07/18/2012,1710,40.7837,-73.9442,40.7762,-73.9391,Heavy rain caused flooding across the FDR Dr. between 34th St. and 96th St. in Manhattan.,"A cold front approaching from the northwest and nearly parallel to the wind flow aloft triggered training thunderstorms which produced heavy rainfall and resulted in flash flooding in Queens, New York (Manhattan) and Nassau counties.",206
398864,QUEENS CO.,WOODSIDE,07/18/2012,1620,Flash Flood, , ,0,0,0,0,NY,EST-5, ,66512,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,1,NNE,1,NNE,WOODSIDE,07/18/2012,1710,40.77,-73.91,40.768,-73.9103,Heavy rain caused flooding on the Grand Central Pkwy. eastbound at the Brooklyn-Queens Expressway exit.,"A cold front approaching from the northwest and nearly parallel to the wind flow aloft triggered training thunderstorms which produced heavy rainfall and resulted in flash flooding in Queens, New York (Manhattan) and Nassau counties.",207
406882,QUEENS CO.,WOODHAVEN,08/01/2012,1125,Flash Flood, , ,0,0,0,0,NY,EST-5, ,67829,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,NNE,1,NW,RICHMOND HILL,08/01/2012,1245,40.7164,-73.8369,40.7119,-73.8319,The Grand Central Pkwy eastbound was closed at the Kew Gardens Interchange due to flooding.,The combination of an upper level short wave and a surface trough triggered scattered showers and thunderstorms across the area. Some thunderstorms produced very heavy rainfall that resulted in localized flash flooding in Queens.,208
406883,QUEENS CO.,RICHMOND HILL,08/01/2012,1135,Flash Flood, , ,0,0,0,0,NY,EST-5, ,67829,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,0,NNE,1,N,RICHMOND HILL,08/01/2012,1245,40.7031,-73.8176,40.7092,-73.8214,The Long Island Expressway at Francis Lewis Blvd. and the Van Wyck Expressway southbound at Hillside Ave. were both closed due to flooding.,The combination of an upper level short wave and a surface trough triggered scattered showers and thunderstorms across the area. Some thunderstorms produced very heavy rainfall that resulted in localized flash flooding in Queens.,209
408891,QUEENS CO.,WOODHAVEN,08/15/2012,1305,Flash Flood, , ,0,0,0,0,NY,EST-5, ,68159,C,81,OKX,0,0,NWS Employee,Heavy Rain, , ,1,E,1,E,WOODHAVEN,08/15/2012,1400,40.6986,-73.8396,40.699,-73.8386,"In Richmond Hill, the intersection of 86th Ave. and 110th St. was impassable due to two ft. of standing water.","A low pressure system and upper level disturbance moved through the Northeast during the morning and afternoon hours, producing multiple rounds of thunderstorms with torrential rain and flash flooding in Queens, Nassau and Suffolk Counties.",210
411588,QUEENS CO.,RICHMOND HILL,08/15/2012,1330,Flash Flood, , ,0,0,0,0,NY,EST-5, ,68159,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,NNW,1,N,RICHMOND HILL,08/15/2012,1400,40.7172,-73.8302,40.7185,-73.8206,All lanes were blocked with several disabled vehicles due to flooding on the eastbound Grand Central Pkwy. at the Kew Gardens Interchange. All lanes were also blocked due to flooding on the northbound Van Wyck Expressway between JFK Federal Circle and the Grand Central Pkwy.,"A low pressure system and upper level disturbance moved through the Northeast during the morning and afternoon hours, producing multiple rounds of thunderstorms with torrential rain and flash flooding in Queens, Nassau and Suffolk Counties.",211
411589,QUEENS CO.,RICHMOND HILL,08/15/2012,1530,Flash Flood, , ,0,0,0,0,NY,EST-5, ,68159,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,NNW,1,NNW,RICHMOND HILL,08/15/2012,1610,40.7156,-73.8309,40.7186,-73.8306,The westbound Grand Central Pkwy. was closed at the Van Wyck Expy. due to flooding.,"A low pressure system and upper level disturbance moved through the Northeast during the morning and afternoon hours, producing multiple rounds of thunderstorms with torrential rain and flash flooding in Queens, Nassau and Suffolk Counties.",212
412638,QUEENS CO.,RICHMOND HILL,09/08/2012,1030,Flash Flood, , ,0,0,0,0,NY,EST-5, ,68789,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,1,N,1,N,RICHMOND HILL,09/08/2012,1100,40.7181,-73.819,40.7153,-73.8195,All lanes of the Grand Central Pkwy. were closed at the Van Wyck Expy. due to flooding.,"Showers and thunderstorms ahead of a cold front produced torrential rainfall, which resulted in isolated flash flooding in Queens County.",213
454596,KINGS CO.,CONEY IS,05/08/2013,800,Flash Flood, , ,0,0,0,0,NY,EST-5, ,75242,C,47,OKX,0,0,Department of Highways,Heavy Rain, , ,1,NW,1,NW,CONEY IS,05/08/2013,815,40.5928,-73.9937,40.5919,-73.9968,The Belt Parkway was impassable near exit 6 in Coney Island.,"An occluded front associated with a cutoff low pressure system slowly advanced towards the area from the south. Thunderstorms training over the same area produced heavy rain that coincided with high tide, which resulted in flash flooding across parts of Southern Brooklyn.",214
454621,QUEENS CO.,SPRINGFIELD GARDENS,05/09/2013,1015,Flash Flood, , ,0,0,0,0,NY,EST-5, ,75249,C,81,OKX,0,0,Law Enforcement,Heavy Rain, , ,1,SSE,1,SE,SPRINGFIELD GARDENS,05/09/2013,1045,40.6673,-73.7616,40.667,-73.7539,"In Laurelton, the Belt Pkwy. was closed in both directions with four vehicles stranded in 2-3 feet of water.","As a cutoff low pressure system moved across the area, showers and thunderstorms produced heavy rain, which led to flash flooding in Queens.",215
454733,RICHMOND CO.,ANNADALE,05/23/2013,1435,Flash Flood, , ,0,0,0,0,NY,EST-5, ,75263,C,85,OKX,0,0,Emergency Manager,Heavy Rain, , ,1,E,1,ENE,ANNADALE,05/23/2013,1505,40.5508,-74.1902,40.5517,-74.1892,A car was stranded in flood waters on Vespa Ave. near Arden Avenue.,"A pre-frontal trough ahead of a cold front triggered numerous showers and thunderstorms. These storms produced heavy rain, which resulted in flash flooding across portions of The Lower Hudson Valley and New York City.",216
454738,RICHMOND CO.,SOUTH BEACH,05/23/2013,1558,Flash Flood, , ,0,0,0,0,NY,EST-5, ,75263,C,85,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,WNW,1,WSW,ROSEBANK,05/23/2013,1628,40.6098,-74.1008,40.611,-74.101,The westbound Staten Island Expressway was closed at Renwick Ave. due to flooding.,"A pre-frontal trough ahead of a cold front triggered numerous showers and thunderstorms. These storms produced heavy rain, which resulted in flash flooding across portions of The Lower Hudson Valley and New York City.",217
459595,NEW YORK CO.,CENTRAL PARK,06/02/2013,2259,Flash Flood, , ,0,0,0,0,NY,EST-5, ,76212,C,61,OKX,0,0,Newspaper,Heavy Rain, , ,2,NNE,2,NNE,CENTRAL PARK,06/02/2013,2330,40.8032,-73.9314,40.801,-73.9321,The FDR Drive was flooded at 125th Street.,"As a cold front moved towards the area, showers and thunderstorms produced heavy rainfall, which resulted in isolated flash flooding in Manhattan.",218
477769,QUEENS CO.,CORONA,09/02/2013,1230,Flash Flood, , ,0,0,0,0,NY,EST-5, ,79670,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,2,NW,2,NW,CORONA,09/02/2013,1300,40.767,-73.8906,40.7656,-73.8901,All westbound lanes of the Grand Central Parkway at the Brooklyn-Queens Expressway were flooded.,"Several upper level shortwave troughs interacting with a warm, moist airmass and a surface trough produced scattered thunderstorms across the area. Precipitable waters ranged between 2 and 2 1/2 inches, which resulted in heavy rain and flash flooding in Queens.",219
525029,QUEENS CO.,LITTLE NECK,05/10/2014,1730,Flash Flood, , ,0,0,0,0,NY,EST-5, ,86944,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,2,NW,2,NW,LITTLE NECK,05/10/2014,1800,40.7891,-73.7783,40.7881,-73.7787,Several cars were stranded in flood waters on the Cross Island Pkwy. near Bell Blvd. in Bayside. The FDNY responded to rescue people from their vehicles.,A warm front lingered just north of the region while a cold front approached the region from the west during the day. This resulted in scattered showers and thunderstorms which produced heavy rain and flash flooding in Queens.,220
524526,QUEENS CO.,FLUSHING ARPT,05/16/2014,2153,Flash Flood, , ,0,0,0,0,NY,EST-5, ,86863,C,81,OKX,0,0,Unknown,Heavy Rain, , ,2,ENE,2,ENE,FLUSHING ARPT,05/16/2014,2247,40.7874,-73.7913,40.7884,-73.7879,The Metropolitan Transportation Authority reported flooding blocking the ramps to the Throgs Neck Bridge in both directions on the Cross Island Pkwy. in Beechhurst.,A wave of low pressure riding along a cold front produced scattered showers and thunderstorms that resulted in heavy rain and flash flooding in portions of New York City and Nassau County.,221
524533,QUEENS CO.,COLLEGE PT,05/16/2014,2216,Flash Flood, , ,0,0,0,0,NY,EST-5, ,86863,C,81,OKX,0,0,Unknown,Heavy Rain, , ,1,NNE,1,N,FLUSHING ARPT,05/16/2014,2246,40.7916,-73.8253,40.7918,-73.8215,The Metropolitan Transportation Authority reported the ramp from the Whitestone Bridge to 14th Ave. was closed due to flooding.,A wave of low pressure riding along a cold front produced scattered showers and thunderstorms that resulted in heavy rain and flash flooding in portions of New York City and Nassau County.,222
529220,RICHMOND CO.,SOUTH BEACH,06/13/2014,1735,Flash Flood, , ,0,0,0,0,NY,EST-5, ,87719,C,85,OKX,0,0,Emergency Manager,Heavy Rain, , ,1,E,1,E,SOUTH BEACH,06/13/2014,1820,40.6004,-74.0647,40.6005,-74.0668,The ramp from Lily Pond Ave. to the lower level of the Brooklyn Bound Verrazano Bridge was closed due to flooding.,An approaching cold front triggered a line of thunderstorms that produced heavy rain and resulted in flash flooding in portions of New York City.,223
529219,KINGS CO.,BROOKLYN,06/13/2014,1742,Flash Flood, , ,0,0,0,0,NY,EST-5, ,87719,C,47,OKX,0,0,Public,Heavy Rain, , ,3,WNW,3,WNW,BROOKLYN,06/13/2014,1820,40.6768,-73.9843,40.676,-73.9847,A car was stalled in flood waters at the intersection of 4th Ave. and Carroll St. in Park Slope.,An approaching cold front triggered a line of thunderstorms that produced heavy rain and resulted in flash flooding in portions of New York City.,224
529218,QUEENS CO.,WOODHAVEN,06/13/2014,1750,Flash Flood, , ,0,0,0,0,NY,EST-5, ,87719,C,81,OKX,0,0,Trained Spotter,Heavy Rain, , ,2,NNE,2,NNE,WOODHAVEN,06/13/2014,1820,40.7231,-73.8427,40.7226,-73.8422,The intersection of 110th St. and 70th Rd. in Forest Hills was impassable and closed due to flooding.,An approaching cold front triggered a line of thunderstorms that produced heavy rain and resulted in flash flooding in portions of New York City.,225
535815,KINGS CO.,NEW YORK,07/02/2014,1915,Flash Flood, , ,0,0,0,0,NY,EST-5, ,88868,C,47,OKX,0,0,Broadcast Media,Heavy Rain, , ,3,S,4,SSW,NEW YORK,07/02/2014,1945,40.6886,-74.0043,40.677,-74.0192,Several cars were stuck in flood waters in the neighborhood of Red Hook.,"A strong low level shortwave swung through the Northeast with a trough at the surface. A line of strong, with embedded severe thunderstorms formed along the trough and pushed through the area late in the afternoon into the evening. Some of these storms produced heavy rainfall, which resulted in flash flooding in Brooklyn.",226
536289,BRONX CO.,BRONX,07/03/2014,1940,Flash Flood, , ,0,0,0,0,NY,EST-5, ,89000,C,5,OKX,0,0,Department of Highways,Heavy Rain / Tropical System, , ,1,NNW,1,NNW,BRONX,07/03/2014,2010,40.8464,-73.914,40.8457,-73.9112,All lanes were closed on the Cross Bronx Expressway at Jerome Ave. due to flooding. The northbound exit ramp to Jerome Ave. was also closed due to flooding.,"As a cold front slowly moved across the area, moisture from Tropical Cyclone Arthur passing to the south and east converged along the boundary resulting in severe thunderstorms, heavy rain and flash flooding in portions of southeast New York.",227
537679,BRONX CO.,THROGGS NECK,07/15/2014,1448,Flash Flood, , ,0,0,0,0,NY,EST-5, ,89233,C,5,OKX,0,0,Emergency Manager,Heavy Rain, , ,1,NW,1,WNW,THROGGS NECK,07/15/2014,1518,40.8309,-73.8333,40.8248,-73.8343,All lanes were closed on the Cross Bronx Expressway due to flooding.,A cold front moving across the area interacted with a very moist airmass which produced showers and thunderstorms with damaging winds and torrential downpours resulting in flash flooding portions of southeast New York.,228
542517,BRONX CO.,SPUYTEN DUYVIL,08/31/2014,1608,Flash Flood, , ,0,0,0,0,NY,EST-5, ,90054,C,5,OKX,0,0,Department of Highways,Heavy Rain, , ,2,S,2,S,SPUYTEN DUYVIL,08/31/2014,1638,40.854,-73.919,40.8572,-73.9169,All lanes were blocked due to flooding on Interstate 87 at exit 8 (179th Street) in the Bronx.,"A very humid air mass combined with a passing surface trough to trigger numerous showers and thunderstorms, with embedded strong to severe thunderstorms. Some of these storms produced very heavy rain which led to isolated flash flooding in the Bronx.",229
545217,KINGS CO.,BENNETT FLD NAS,10/22/2014,345,Flash Flood, , ,0,0,0,0,NY,EST-5, ,90256,C,47,OKX,0,0,NWS Employee,Heavy Rain, , ,2,NW,2,WNW,BENNETT FLD NAS,10/22/2014,415,40.6015,-73.9037,40.5889,-73.9071,The Belt Pkwy. was closed at Exit 11 due to flooding.,Deep low pressure passed to the south and east of the area which produced strong winds and isolated flash flooding across portions of New York City and Long Island.,230
573675,RICHMOND CO.,GREAT KILLS,05/31/2015,1730,Flash Flood, , ,0,0,0,0,NY,EST-5, ,95485,C,85,OKX,0,0,Law Enforcement,Heavy Rain, , ,0,W,0,W,GREAT KILLS,05/31/2015,1930,40.5513,-74.179,40.5509,-74.1791,The intersection of Drumgoole Rd. and Notus Ave. in Annadale was closed due to flooding.,A cold front approaching the area triggered scattered showers and thunderstorms that produced heavy rain leading to flash flooding in Queens and Staten Island.,231
573682,QUEENS CO.,BAYSIDE,05/31/2015,1900,Flash Flood, , ,0,0,0,0,NY,EST-5, ,95485,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,SW,1,SSE,AUBURNDALE,05/31/2015,1930,40.7397,-73.7896,40.7392,-73.7911,"The Long Island Expressway was closed at Exit 25 westbound, Utopia Pkwy., in Utopia due to flooding.",A cold front approaching the area triggered scattered showers and thunderstorms that produced heavy rain leading to flash flooding in Queens and Staten Island.,232
591860,KINGS CO.,NEW YORK,07/15/2015,1101,Flash Flood, , ,0,0,0,0,NY,EST-5, ,98366,C,47,OKX,0,0,Public,Heavy Rain, , ,4,S,4,WNW,BROOKLYN,07/15/2015,1200,40.6748,-73.9967,40.6743,-73.9947,"There was at least 2 feet of standing water on 9th Street near the Gowanus Ballroom in Gowanus, Brooklyn.","Thunderstorms formed along a stationary boundary out ahead of an approaching cold front. With weak steering flow, thunderstorms resulted in urban flash flooding across portions of New York City.",233
591861,KINGS CO.,NEW YORK,07/15/2015,1130,Flash Flood, , ,0,0,0,0,NY,EST-5, ,98366,C,47,OKX,0,0,Newspaper,Heavy Rain, , ,2,S,2,S,NEW YORK,07/15/2015,1200,40.6992,-73.9925,40.6998,-73.9922,Flooding was reported inside the High Street subway station in Brooklyn Heights.,"Thunderstorms formed along a stationary boundary out ahead of an approaching cold front. With weak steering flow, thunderstorms resulted in urban flash flooding across portions of New York City.",234
592047,BRONX CO.,WESTCHESTER,07/30/2015,1404,Flash Flood, , ,0,0,0,0,NY,EST-5, ,98403,C,5,OKX,0,0,Social Media,Heavy Rain, , ,1,SSW,1,SSW,WESTCHESTER,07/30/2015,1417,40.8216,-73.8861,40.8206,-73.8858,Water flooded the lower level of a business at Garrison Avenue and Whittier Street in Hunts Point.,"Increasing instability associated with a pre-frontal trough ahead of an approaching cold front allowed showers and thunderstorms to develop, resulting in isolated flash flooding.",235
645092,QUEENS CO.,RICHMOND HILL,07/25/2016,1612,Flash Flood, , ,0,0,0,0,NY,EST-5, ,107646,C,81,OKX,0,0,Emergency Manager,Heavy Rain, , ,2,S,2,S,RICHMOND HILL,07/25/2016,1815,40.6728,-73.8254,40.6727,-73.8248,The intersection of 133rd Avenue and 114th Place in South Ozone Park was closed due to flooding.,"Showers and thunderstorms developed in a very moist environment ahead of an approaching cold front, resulting in flash flooding across portions of New York City and suburban Long Island. John F. Kennedy airport received 2.47 inches of rain.",236
645097,QUEENS CO.,WOODHAVEN,07/25/2016,1745,Flash Flood, , ,0,0,0,0,NY,EST-5, ,107646,C,81,OKX,0,0,Amateur Radio,Heavy Rain, , ,3,S,3,S,WOODHAVEN,07/25/2016,1815,40.655,-73.8396,40.6535,-73.839,A car was stranded in high water due to flooding at 1622 Cross Bay Boulevard in Howard Beach.,"Showers and thunderstorms developed in a very moist environment ahead of an approaching cold front, resulting in flash flooding across portions of New York City and suburban Long Island. John F. Kennedy airport received 2.47 inches of rain.",237
645110,KINGS CO.,HOMECREST,07/25/2016,1820,Flash Flood, , ,0,0,0,0,NY,EST-5, ,107646,C,47,OKX,0,0,Amateur Radio,Heavy Rain, , ,1,ENE,1,ENE,HOMECREST,07/25/2016,1822,40.5869,-73.9324,40.5853,-73.9327,All three lanes of the westbound Belt Parkway were under water at Knapp Street in Marine Park due to flooding.,"Showers and thunderstorms developed in a very moist environment ahead of an approaching cold front, resulting in flash flooding across portions of New York City and suburban Long Island. John F. Kennedy airport received 2.47 inches of rain.",238
691841,RICHMOND CO.,CASTLETON CORNERS,05/05/2017,1045,Flash Flood, , ,0,0,0,0,NY,EST-5, ,115229,C,85,OKX,0,0,Trained Spotter,Heavy Rain, , ,1,S,1,SW,CASTLETON CORNERS,05/05/2017,1321,40.6031,-74.132,40.6113,-74.1454,Numerous streets were flooded and impassable to vehicles in the Willowbrook section of Staten Island.,"A warm front approaching the area combined with a strong low level jet ushering in precipitable water values in excess of 1.5 inches, resulted in flash flooding across parts of New York City and western Nassau County. Much of the area received one and a half to three inches of rain during the event, including Central Park (3.00 inches) and LaGuardia Airport (2.25 inches). The majority of the rain fell during a three hour period, with hourly rainfall rates of around an inch per hour.",239
691842,NEW YORK CO.,NEW YORK,05/05/2017,1240,Flash Flood, , ,0,0,0,0,NY,EST-5, ,115229,C,61,OKX,0,0,Broadcast Media,Heavy Rain, , ,2,N,2,NNW,NEW YORK,05/05/2017,1321,40.7547,-74.006,40.755,-74.007,West Side Highway was closed between 20th and 30th Streets in Chelsea due to flooding.,"A warm front approaching the area combined with a strong low level jet ushering in precipitable water values in excess of 1.5 inches, resulted in flash flooding across parts of New York City and western Nassau County. Much of the area received one and a half to three inches of rain during the event, including Central Park (3.00 inches) and LaGuardia Airport (2.25 inches). The majority of the rain fell during a three hour period, with hourly rainfall rates of around an inch per hour.",240
691843,NEW YORK CO.,NEW YORK,05/05/2017,1251,Flash Flood, , ,0,0,0,0,NY,EST-5, ,115229,C,61,OKX,0,0,Emergency Manager,Heavy Rain, , ,1,NNW,1,NNW,NEW YORK,05/05/2017,1321,40.7496,-74.0077,40.7505,-74.0075,A vehicle was stuck in a flooded roadway on West 24th Street and West Side Highway in Chelsea.,"A warm front approaching the area combined with a strong low level jet ushering in precipitable water values in excess of 1.5 inches, resulted in flash flooding across parts of New York City and western Nassau County. Much of the area received one and a half to three inches of rain during the event, including Central Park (3.00 inches) and LaGuardia Airport (2.25 inches). The majority of the rain fell during a three hour period, with hourly rainfall rates of around an inch per hour.",241
706862,KINGS CO.,BROOKLYN,06/19/2017,1636,Flash Flood, , ,0,0,0,0,NY,EST-5, ,117524,C,47,OKX,0,0,Social Media,Heavy Rain, , ,3,WNW,3,NW,BROOKLYN,06/19/2017,1706,40.6685,-73.9879,40.6785,-73.9806,Flash flooding was reported in the Gowanus section of Brooklyn.,"A cold front crossing the area during the afternoon and evening produced numerous showers and thunderstorms, some of which resulted in flash flooding across parts of the Lower Hudson Valley and New York City. These storms developed in an environment with precipitable water values of around 2 inches. Rainfall totals ranged from 1-3 inches across the area, with 2.45 reported by a trained spotter in Middletown, NY.",242
717842,BRONX CO.,WILLIAMS BRIDGE,08/02/2017,1637,Flash Flood, , ,0,0,0,0,NY,EST-5, ,119679,C,5,OKX,0,0,Law Enforcement,Heavy Rain, , ,1,ESE,1,ESE,WILLIAMS BRIDGE,08/02/2017,1707,40.8757,-73.87,40.8757,-73.8706,Bronx Boulevard was closed at Magenta Street in the Bronx due to flooding.,"An approaching upper level disturbance combined with increasing instability resulted in the development of afternoon showers and thunderstorms. With weak steering flow and precipitable water values of 1.5 or greater, these storms produced isolated flash flooding across parts of New York City and the Lower Hudson Valley.",243
717856,QUEENS CO.,RICHMOND HILL,08/04/2017,750,Flash Flood, , ,0,0,0,0,NY,EST-5, ,119682,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,0,NNE,0,NNE,RICHMOND HILL,08/04/2017,820,40.7044,-73.8162,40.7043,-73.818,"A portion of the service road for the Van Wyck Expressway was closed due to flooding in Kew Gardens, Queens. In addition, two lanes were blocked due to flooding on the Van Wyck Expressway northbound approaching the Grand Central Parkway. Only one lane remained passable.","A weak upper level disturbance interacting with a moist environment and weak steering flow sparked the development of isolated morning thunderstorms over New York City, which led to flash flooding.",244
749697,BRONX CO.,SPUYTEN DUYVIL,04/16/2018,623,Flash Flood, , ,0,0,0,0,NY,EST-5, ,125008,C,5,OKX,0,0,Social Media,Heavy Rain, , ,1,NE,1,NE,SPUYTEN DUYVIL,04/16/2018,1045,40.8871,-73.9114,40.8877,-73.9109,The Henry Hudson Parkway was closed at West 237th Street in Riverdale due to flooding.,"Heavy rainfall developed across the area on the morning of April 16th ahead of a slow moving warm front. This rain developed in an environment with precipitable water values greater than 1.25 inches, well above normal for mid April. Rainfall totals generally ranged from 1.5 to 3.5 inches across much of New York City and the Lower Hudson Valley, with the majority of the rain falling in a 3-4 hour period. This resulted in flash flooding across the region.",245
749699,RICHMOND CO.,RICHMOND VLY,04/16/2018,739,Flash Flood, , ,0,0,0,0,NY,EST-5, ,125008,C,85,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,S,1,ESE,HUGUENOT,04/16/2018,1045,40.5122,-74.2517,40.5243,-74.1997,Staten Island Railway service was suspended in both directions between Tottenville and Huguenot due to flooding at Richmond Valley.,"Heavy rainfall developed across the area on the morning of April 16th ahead of a slow moving warm front. This rain developed in an environment with precipitable water values greater than 1.25 inches, well above normal for mid April. Rainfall totals generally ranged from 1.5 to 3.5 inches across much of New York City and the Lower Hudson Valley, with the majority of the rain falling in a 3-4 hour period. This resulted in flash flooding across the region.",246
749702,NEW YORK CO.,CENTRAL PARK,04/16/2018,847,Flash Flood, , ,0,0,0,0,NY,EST-5, ,125008,C,61,OKX,0,0,Social Media,Heavy Rain, , ,3,N,3,N,CENTRAL PARK,04/16/2018,1045,40.8264,-73.951,40.8268,-73.9506,The subway station at 145th Street and Broadway was flooded in Manhattan.,"Heavy rainfall developed across the area on the morning of April 16th ahead of a slow moving warm front. This rain developed in an environment with precipitable water values greater than 1.25 inches, well above normal for mid April. Rainfall totals generally ranged from 1.5 to 3.5 inches across much of New York City and the Lower Hudson Valley, with the majority of the rain falling in a 3-4 hour period. This resulted in flash flooding across the region.",247
749709,NEW YORK CO.,CENTRAL PARK,04/16/2018,1011,Flash Flood, , ,0,0,0,0,NY,EST-5, ,125008,C,61,OKX,0,0,Law Enforcement,Heavy Rain, , ,5,N,5,N,CENTRAL PARK,04/16/2018,1045,40.849,-73.9431,40.8491,-73.944,The northbound lanes of the Henry Hudson Parkway were closed at 178th Street in Washington Heights due to flooding.,"Heavy rainfall developed across the area on the morning of April 16th ahead of a slow moving warm front. This rain developed in an environment with precipitable water values greater than 1.25 inches, well above normal for mid April. Rainfall totals generally ranged from 1.5 to 3.5 inches across much of New York City and the Lower Hudson Valley, with the majority of the rain falling in a 3-4 hour period. This resulted in flash flooding across the region.",248
749711,NEW YORK CO.,CENTRAL PARK,04/16/2018,1013,Flash Flood, , ,0,0,0,0,NY,EST-5, ,125008,C,61,OKX,0,0,Emergency Manager,Heavy Rain, , ,2,NW,2,NW,CENTRAL PARK,04/16/2018,1045,40.7958,-73.976,40.7962,-73.9771,The southbound lanes of the Henry Hudson Parkway were closed at West 96th Street in Bloomingdale due to flooding.,"Heavy rainfall developed across the area on the morning of April 16th ahead of a slow moving warm front. This rain developed in an environment with precipitable water values greater than 1.25 inches, well above normal for mid April. Rainfall totals generally ranged from 1.5 to 3.5 inches across much of New York City and the Lower Hudson Valley, with the majority of the rain falling in a 3-4 hour period. This resulted in flash flooding across the region.",249
749712,QUEENS CO.,WOODSIDE,04/16/2018,1027,Flash Flood, , ,0,0,0,0,NY,EST-5, ,125008,C,81,OKX,0,0,Broadcast Media,Heavy Rain, , ,1,NE,1,NE,WOODSIDE,04/16/2018,1045,40.7668,-73.9029,40.7673,-73.9039,The Grand Central Parkway was closed in both directions at 48th Street in Astoria due to flooding.,"Heavy rainfall developed across the area on the morning of April 16th ahead of a slow moving warm front. This rain developed in an environment with precipitable water values greater than 1.25 inches, well above normal for mid April. Rainfall totals generally ranged from 1.5 to 3.5 inches across much of New York City and the Lower Hudson Valley, with the majority of the rain falling in a 3-4 hour period. This resulted in flash flooding across the region.",250
764705,KINGS CO.,BROOKLYN,06/28/2018,1738,Flash Flood, , ,0,0,0,0,NY,EST-5, ,127563,C,47,OKX,0,0,Social Media,Heavy Rain, , ,1,SSE,1,SSE,BROOKLYN,06/28/2018,1819,40.6376,-73.9266,40.6382,-73.9264,The junction of Kings Highway and East 53rd Street was closed due to flooding in East Flatbush.,"Convection developed out ahead of an approaching cold front in a high precipitable water environment (around 2 inches based on the 12Z 6/28 OKX sounding), leading to isolated flash flooding across parts of Queens and Brooklyn. Close to one inch of rain fell in a short period of time over these areas.",251
764719,QUEENS CO.,SPRINGFIELD GARDENS,06/28/2018,1747,Flash Flood, , ,0,0,0,0,NY,EST-5, ,127563,C,81,OKX,0,0,Social Media,Heavy Rain, , ,1,SW,1,SW,SPRINGFIELD GARDENS,06/28/2018,1819,40.6657,-73.7871,40.6656,-73.789,South Conduit Avenue was closed due to flooding under the JFK Expressway near JFK Airport.,"Convection developed out ahead of an approaching cold front in a high precipitable water environment (around 2 inches based on the 12Z 6/28 OKX sounding), leading to isolated flash flooding across parts of Queens and Brooklyn. Close to one inch of rain fell in a short period of time over these areas.",252
764720,QUEENS CO.,LONG IS CITY,06/28/2018,1749,Flash Flood, , ,0,0,0,0,NY,EST-5, ,127563,C,81,OKX,0,0,Social Media,Heavy Rain, , ,0,N,0,NNW,LONG IS CITY,06/28/2018,1819,40.7365,-73.9313,40.7365,-73.9321,Greenpoint Avenue was closed due to flooding at Borden Avenue in Sunnyside.,"Convection developed out ahead of an approaching cold front in a high precipitable water environment (around 2 inches based on the 12Z 6/28 OKX sounding), leading to isolated flash flooding across parts of Queens and Brooklyn. Close to one inch of rain fell in a short period of time over these areas.",253
